Коэффициенты текущей динамики																												
Date	CoefDyn Open Interest Total	CoefDyn Reportable Positions Net	CoefDyn Reportable Positions Long	CoefDyn Reportable Positions Short	CoefDyn Prod_Merc_Positions Total	CoefDyn Prod_Merc_Positions Net	CoefDyn Prod_Merc_Positions Long	CoefDyn Prod_Merc_Positions Short	CoefDyn Swap_Positions Total	CoefDyn Swap_Positions Net	CoefDyn Swap_Positions Long	CoefDyn Swap_Positions Short	CoefDyn Swap_Positions Spread	CoefDyn M_Money_Positions Total	CoefDyn M_Money_Positions Net	CoefDyn M_Money_Positions Long	CoefDyn M_Money_Positions Short	CoefDyn M_Money_Positions Spread	CoefDyn Other_Rept_Positions Total	CoefDyn Other_Rept_Positions Net	CoefDyn Other_Rept_Positions Long	CoefDyn Other_Rept_Positions Short	CoefDyn Other_Rept_Positions Spread	CoefDyn NonRept_Positions Total	CoefDyn NonRept_Positions Net	CoefDyn NonRept_Positions Long	CoefDyn NonRept_Positions Short	Net
17.12.2019	0,0485876	0,2293935	0,0513657	0,0446365	0,0424789	0,1497143	-0,1171218	0,0826134	0,0455052	-0,0133167	0,0245880	0,2880161	-0,0201127	0,0624472	1,6911652	0,1414407	-0,0409981	0,0765056	0,0645524	0,0262599	0,1629283	0,3429720	-0,1252292	0,0537458	0,2293935	0,0145200	0,0808609	0
24.12.2019	0,0212740	-0,1241353	0,0216264	0,0281104	0,0365302	-0,0583757	0,2204715	-0,0011914	0,0361800	0,0691564	0,0371405	-0,1333073	0,2210917	0,0178466	-0,3349430	-0,0191862	0,0851263	0,0029584	-0,0303533	-0,2448307	-0,1528737	-0,0603005	0,1283356	-0,0132193	-0,1241353	0,0167967	-0,0326946	0
31.12.2019	0,0277895	0,0958146	0,0265591	0,0239345	0,0804834	0,0205771	0,1700627	0,0580361	0,0214208	-0,0395599	-0,0164986	0,1349571	0,1607013	0,0108186	0,3459638	0,0373867	-0,0250911	0,0143618	-0,0147468	0,0260974	0,0056251	-0,0109373	-0,0342311	0,0533903	0,0958146	0,0435007	0,0601352	-2
07.01.2020	0,0570919	0,0521388	0,0648951	0,0654125	-0,0034040	-0,0138005	0,0101560	-0,0071617	0,0016111	-0,0104547	-0,0134785	-0,0302838	0,1043695	0,0732854	0,0091573	0,0687114	0,0853587	0,0679387	0,1739711	0,0060874	0,0594368	0,1042133	0,3115813	-0,0226264	0,0521388	-0,0409287	-0,0103396	0
14.01.2020	0,0968337	0,0067226	0,0979553	0,1016093	-0,0080421	-0,0080094	-0,0080837	-0,0080303	0,0556424	-0,0647203	-0,0232338	0,2120492	0,3106489	0,1001828	0,2064597	0,0813819	0,0488733	0,1656910	0,1664650	-0,0594281	0,0548093	0,1421690	0,2579082	0,0654251	0,0067226	0,0811898	0,0551690	-6
21.01.2020	0,0566905	0,1257950	0,0571181	0,0546044	0,0557679	0,1086899	-0,0116255	0,0747686	0,0023239	0,0299017	0,0373841	0,0701292	-0,1611178	0,0749426	0,4627844	0,1144970	0,0103745	0,0853083	0,0621011	-0,2563447	-0,0159698	0,1354051	0,0823324	0,0656693	0,1257950	0,0506345	0,0756917	-9
28.01.2020	0,0042438	-0,0281889	0,0041635	0,0054276	-0,0513557	-0,0048619	-0,1177705	-0,0341361	0,0279922	0,0842499	0,0755538	0,0389282	-0,1825519	0,0329481	0,0644250	0,0391068	0,0281487	0,0300031	-0,0186283	-1,0801043	-0,1889339	0,1786413	-0,0015964	-0,0017071	-0,0281889	0,0053886	-0,0063270	-6
04.02.2020	0,0384203	0,0971342	0,0397128	0,0375442	0,0662074	0,0882121	0,0307517	0,0746041	0,0211660	0,0405469	0,0289396	-0,0220803	0,0225143	0,0200764	0,0906330	-0,0072443	-0,0511021	0,1009579	0,0127987	-5,0843195	0,0725714	-0,0719884	0,0251979	0,0358864	0,0971342	0,0200235	0,0463363	-2
11.02.2020	-0,0348403	0,0991311	-0,0368877	-0,0423196	-0,0252668	-0,0652427	0,0427364	-0,0407143	-0,0417054	0,0288595	0,0042840	-0,1106550	-0,2316871	-0,0169790	-0,1342996	-0,0128428	0,0497098	-0,0629034	-0,0414350	-0,3636364	0,0126889	0,0591179	-0,1092884	0,0175813	0,0991311	-0,0051364	0,0321706	0
18.02.2020	0,0134993	-0,0239094	0,0127450	0,0144250	0,0381235	0,1671742	-0,1586723	0,0867163	0,0107978	-0,0659368	-0,0301767	0,1633096	0,1368876	0,0001848	0,5009878	0,0775231	-0,1023387	-0,0052190	0,0105632	0,6738759	-0,0155937	-0,0667032	0,0632476	0,0127965	-0,0239094	0,0240935	0,0058038	-6
25.02.2020	-0,0934640	-0,0170379	-0,0910919	-0,0943578	-0,1048614	-0,1794510	0,0529377	-0,1350268	-0,0586241	-0,0208273	-0,0317457	-0,0791799	-0,2027883	-0,0827934	-0,2690257	-0,1089380	0,0047577	-0,1100512	-0,0956734	-1,1536892	-0,1321124	0,0037069	-0,1211730	-0,1016051	-0,0170379	-0,1264125	-0,0859705	0
03.03.2020	-0,0848293	-0,0642584	-0,0881609	-0,0893050	-0,1136121	-0,1871339	0,0075995	-0,1418185	0,0327300	-0,0380038	-0,0265940	0,0261165	0,4926691	-0,1522279	-0,6053464	-0,2711094	-0,0984136	-0,0613588	-0,0481835	-22,3340708	0,2816882	-0,1787146	-0,1447440	-0,0435254	-0,0642584	-0,0366820	-0,0476476	0
10.03.2020	0,0188621	-0,0907383	0,0224081	0,0279730	-0,0018358	0,0359013	-0,0520270	0,0118775	-0,0048196	-0,0624532	-0,0609312	-0,0543395	0,3194083	0,0155064	0,0643425	0,0118250	-0,0000529	0,0293575	0,0670405	0,4351343	0,1448813	-0,0086098	0,0461709	-0,0444763	-0,0907383	-0,0296437	-0,0535137	0
17.03.2020	-0,0921296	-0,0168291	-0,0927957	-0,0961005	-0,1129761	-0,2575143	0,0970938	-0,1667468	-0,0789810	-0,0481541	-0,1040189	-0,3438972	0,1859360	-0,1732618	-1,2087272	-0,3254604	-0,1128266	-0,0871925	0,0413947	0,3222776	0,1287402	-0,0194159	-0,0012112	-0,0673506	-0,0168291	-0,0825291	-0,0578692	3
24.03.2020	-0,0878573	-0,1004805	-0,0969608	-0,0967943	0,1252243	0,3069086	-0,0534833	0,1854513	-0,0732690	-0,0659335	-0,0093909	0,3428366	-0,3969899	-0,1676170	-6,3035808	-0,0064339	-0,3630941	-0,1393277	-0,0647774	-0,1981529	-0,0399989	0,1232583	-0,1715426	0,0072112	-0,1004805	0,0418826	-0,0138797	-2
31.03.2020	0,0357491	-0,0279762	0,0280900	0,0307321	0,2412738	0,1840762	0,3189557	0,2203705	0,0433591	0,0639959	0,0477575	-0,0226058	0,0782641	-0,0035437	0,8247530	0,2222841	-0,0618605	-0,1356489	-0,0459050	-0,4475567	-0,1270204	0,1091804	-0,0545255	0,0959206	-0,0279762	0,1303589	0,0737869	-6
07.04.2020	-0,0058322	-0,0295370	-0,0068102	-0,0058001	-0,0218309	-0,0332293	-0,0079335	-0,0258727	0,0113514	0,0940715	0,0679951	-0,0550086	-0,1802955	0,0132326	-0,2580803	-0,0189266	0,2004642	-0,0524735	0,0176749	0,0449050	0,0090753	-0,0040750	0,0415430	-0,0015372	-0,0295370	0,0051555	-0,0060652	0
14.04.2020	0,0269751	-0,0073613	0,0302879	0,0319211	0,0197351	0,0111339	0,0299547	0,0167083	-0,0049171	0,0429233	0,0356274	-0,0042170	-0,2303108	0,0319148	-0,0544188	0,0232058	0,0672155	0,0175593	0,0881728	-0,0565525	0,0120790	0,0385070	0,1937941	-0,0093433	-0,0073613	-0,0098007	-0,0090304	0
21.04.2020	-0,0278858	-0,0032801	-0,0266097	-0,0275832	0,0822298	0,0670044	0,0999895	0,0769012	0,0092278	0,0864800	0,0793688	0,0386947	-0,5467367	-0,0246245	-0,0620492	0,0421821	0,0945414	-0,1772634	-0,0525985	0,1922162	0,0148537	-0,0471917	-0,1097536	-0,0352339	-0,0032801	-0,0426262	-0,0301800	1
28.04.2020	-0,0685506	-0,0532980	-0,0673040	-0,0679031	-0,0460651	-0,1802908	0,1058072	-0,0926097	0,0703794	-0,0568680	0,0256099	0,5190663	-0,2757779	-0,0417036	-0,2928967	-0,0128280	0,1077334	-0,2181393	-0,1269342	-0,6776530	-0,1146939	0,1317252	-0,3021358	-0,0773877	-0,0532980	-0,0831897	-0,0734720	4
05.05.2020	0,0204558	0,0439810	0,0243766	0,0235249	-0,0429410	-0,0657087	-0,0238451	-0,0500731	0,0954801	0,0702425	0,0866095	0,1474055	0,0415614	0,0215636	-0,6319144	-0,0739980	0,0793085	0,1055358	0,0490922	0,4353631	0,1183987	0,0788811	-0,0617119	-0,0123719	0,0439810	-0,0263870	-0,0030123	5
12.05.2020	0,0139262	0,0236699	0,0166864	0,0163770	0,0149026	-0,0418887	0,0604925	-0,0025948	0,0199093	0,0424929	0,0242539	-0,0389396	0,2518199	-0,0051464	-0,0127085	-0,0259565	-0,0271980	0,0521875	0,0473822	-1,3241833	-0,0200432	0,1962747	-0,0357334	-0,0114144	0,0236699	-0,0207706	-0,0053126	6
19.05.2020	0,0508402	-0,0180314	0,0488359	0,0518201	0,0223407	-0,1741311	0,1648342	-0,0358075	0,0029927	0,0300818	0,0142318	-0,0453374	-0,0202455	0,0897154	-2,8326629	-0,0400352	0,2255651	0,0970983	0,0803846	-2,0272918	0,1705751	0,0717813	-0,0333656	0,0562818	-0,0180314	0,0769989	0,0429808	8
26.05.2020	0,0339270	0,0761144	0,0398683	0,0383581	0,0865745	0,1740473	0,0415949	0,1087491	-0,0231465	0,0069279	-0,0118764	-0,0881324	0,0120906	0,0451404	-0,2559263	0,0431023	0,0005744	0,1063409	-0,0235424	5,1464578	0,0607467	-0,1583659	0,0527547	-0,0177318	0,0761144	-0,0415858	-0,0019173	8
02.06.2020	0,0335368	-0,1585252	0,0292991	0,0374092	-0,0611793	0,1893233	-0,2063708	0,0060638	0,0711580	0,0778742	0,0621773	-0,0081136	0,5801477	0,0334349	0,1577581	0,0106199	0,0261815	0,0664857	0,1185823	0,5924859	0,1957029	0,0708582	0,0487960	0,0363563	-0,1585252	0,0919751	0,0009483	9
09.06.2020	-0,0491602	-0,0299801	-0,0518012	-0,0525655	-0,1526545	-0,0299278	-0,2592528	-0,1137097	-0,0464089	0,0070874	-0,0198046	-0,1506660	-0,1752577	-0,0317607	1,2551977	-0,0818155	0,0777201	-0,1069641	0,0923125	0,6207808	0,1864990	-0,0167052	0,0534873	-0,0175620	-0,0299801	-0,0148309	-0,0194588	10
16.06.2020	0,0864404	0,3311199	0,1023263	0,0941220	0,1436053	-0,0741843	0,3913375	0,0679612	-0,0189949	-0,0285898	-0,0286827	-0,0292185	0,1751667	0,0414610	0,2049440	-0,0527416	0,0115998	0,1809868	0,1602203	0,2297222	0,1136206	0,0240760	0,4312510	-0,0333732	0,3311199	-0,1123025	0,0217030	13
23.06.2020	0,0470465	-0,1728768	0,0445395	0,0540246	0,0380332	-0,1711515	0,1963646	-0,0249518	0,0332466	0,0175426	0,0256009	0,0721276	0,0605588	0,0598011	0,6943330	-0,0652992	0,1606247	0,0444318	0,0631960	0,0661336	0,0686847	0,0710474	0,0468584	0,0225389	-0,1728768	0,0859931	-0,0159315	15
30.06.2020	-0,0687572	0,0228593	-0,0668862	-0,0699586	-0,0172198	0,0071176	-0,0299819	-0,0109906	-0,0563056	0,0081238	-0,0363477	-0,2800425	0,1456272	-0,0165664	-0,1674562	0,0422258	-0,0488131	-0,0179129	-0,2083315	-0,2471424	-0,1803686	-0,1188104	-0,3383098	-0,0730062	0,0228593	-0,0967148	-0,0571436	16
